v1,v2,result
8.69,5.2,13.89
2.87,4.53,7.4
9.95,9.0,18.95
9.68,8.21,17.89
6.88,0.2,7.08
1.53,3.56,5.09
4.98,4.26,9.24
5.15,8.88,14.030000000000001
5.59,6.93,12.52
6.72,0.95,7.67
7.6,5.08,12.68
5.62,2.96,8.58
9.44,7.88,17.32
7.3,7.11,14.41
5.72,8.61,14.329999999999998
2.77,0.68,3.45
4.6,3.15,7.75
3.23,1.63,4.859999999999999
6.38,2.38,8.76
3.04,4.25,7.29
3.82,6.48,10.3
3.81,1.62,5.43
5.12,8.58,13.7
4.58,5.52,10.1
4.8,9.41,14.21
0.03,2.83,2.86
3.29,1.67,4.96
9.09,8.81,17.9
7.94,2.6,10.540000000000001
8.54,3.25,11.79
6.97,1.59,8.56
9.81,7.32,17.130000000000003
6.74,2.26,9.0
4.97,2.89,7.859999999999999
5.77,7.59,13.36
6.35,1.73,8.08
8.51,6.61,15.120000000000001
6.26,1.37,7.63
4.36,2.2,6.5600000000000005
5.58,9.43,15.01
2.64,8.96,11.600000000000001
6.15,5.77,11.92
8.68,0.61,9.29
6.54,2.61,9.15
2.78,4.22,7.0
5.71,8.81,14.52
4.42,1.47,5.89
1.91,7.06,8.969999999999999
8.22,7.99,16.21
8.16,1.73,9.89
4.03,5.32,9.350000000000001
2.55,2.63,5.18
3.29,2.92,6.21
9.51,2.71,12.219999999999999
9.71,4.1,13.81
7.83,3.94,11.77
4.91,1.39,6.3
3.72,5.79,9.51
8.14,0.23,8.370000000000001
3.8,5.78,9.58
6.5,2.17,8.67
8.6,2.75,11.35
1.41,1.66,3.07
7.15,1.82,8.97
2.41,8.87,11.28
9.77,7.1,16.869999999999997
6.96,9.83,16.79
1.78,9.9,11.68
6.8,4.75,11.55
5.88,2.88,8.76
6.05,4.79,10.84
4.16,4.75,8.91
2.94,3.84,6.779999999999999
9.06,6.32,15.38
8.69,3.11,11.799999999999999
3.49,7.32,10.81
5.8,6.12,11.92
0.12,3.62,3.74
2.41,2.91,5.32
5.69,3.25,8.940000000000001
3.0,9.57,12.57
9.0,6.83,15.83
4.94,4.68,9.620000000000001
2.32,6.6,8.92
2.99,3.02,6.01
8.49,8.0,16.490000000000002
3.74,5.12,8.86
1.88,3.61,5.49
1.86,1.81,3.67
8.3,0.2,8.5
4.44,6.23,10.670000000000002
7.87,0.84,8.71
5.11,4.38,9.49
8.18,6.72,14.899999999999999
5.51,8.06,13.57
5.26,3.37,8.629999999999999
5.9,5.28,11.18
4.31,4.96,9.27
1.77,0.26,2.0300000000000002
9.45,7.93,17.38
2.16,6.18,8.34
2.12,4.53,6.65
3.78,6.38,10.16
3.35,1.41,4.76
3.58,5.81,9.39
6.93,4.57,11.5
4.17,4.02,8.19
6.13,4.47,10.6
8.38,4.9,13.280000000000001
4.33,3.48,7.8100000000000005
7.88,4.73,12.61
4.57,7.52,12.09
3.18,7.27,10.45
2.99,0.88,3.87
8.02,5.28,13.3
9.83,0.26,10.09
8.86,5.26,14.12
0.22,0.26,0.48
4.02,6.59,10.61
9.71,4.05,13.760000000000002
5.85,3.34,9.19
3.66,4.47,8.129999999999999
1.21,4.58,5.79
5.15,2.03,7.18
4.49,6.42,10.91
4.97,6.71,11.68
4.1,8.66,12.76
7.87,1.22,9.09
6.53,1.0,7.53
1.5,9.3,10.8
6.28,0.02,6.3
1.28,3.33,4.61
4.46,2.1,6.5600000000000005
6.65,7.61,14.260000000000002
0.56,5.46,6.02
6.73,8.53,15.26
2.73,2.68,5.41
0.6,6.08,6.68
4.64,2.04,6.68
7.53,5.73,13.260000000000002
4.26,8.12,12.379999999999999
7.78,9.48,17.26
5.34,0.39,5.7299999999999995
6.05,8.72,14.77
7.23,1.34,8.57
1.46,1.01,2.4699999999999998
6.99,6.16,13.15
9.43,6.23,15.66
4.41,6.72,11.129999999999999
1.53,9.67,11.2
9.39,1.01,10.4
9.5,8.88,18.380000000000003
8.8,7.44,16.240000000000002
6.61,7.33,13.940000000000001
1.17,1.1,2.27
1.38,9.82,11.2
0.39,4.28,4.67
6.31,8.12,14.43
2.14,2.39,4.53
1.15,0.23,1.38
3.93,8.33,12.26
2.94,6.7,9.64
0.31,7.24,7.55
3.7,1.41,5.11
8.82,7.68,16.5
3.55,0.82,4.37
9.72,7.03,16.75
6.34,8.18,14.52
9.7,2.42,12.12
8.57,3.31,11.88
1.79,0.75,2.54
8.04,7.97,16.009999999999998
8.68,4.19,12.870000000000001
1.21,0.52,1.73
9.17,0.15,9.32
8.08,5.04,13.120000000000001
2.8,9.31,12.11
6.37,8.57,14.940000000000001
1.4,3.75,5.15
9.34,2.21,11.55
0.77,7.65,8.42
3.77,3.11,6.88
4.42,4.14,8.559999999999999
0.15,1.5,1.65
1.05,4.28,5.33
5.6,2.4,8.0
4.85,0.73,5.58
1.86,0.35,2.21
2.97,7.49,10.46
2.7,2.71,5.41
0.05,8.08,8.13
0.52,3.53,4.05
9.83,9.29,19.119999999999997
9.68,5.61,15.29
4.21,2.72,6.93
4.74,0.4,5.140000000000001
9.29,2.7,11.989999999999998
2.46,7.23,9.690000000000001
2.07,1.27,3.34
8.95,3.22,12.17
3.53,2.82,6.35
1.2,1.3,2.5
0.34,1.99,2.33
1.81,3.08,4.890000000000001
7.68,3.71,11.39
5.06,7.76,12.82
1.19,1.6,2.79
4.48,1.79,6.2700000000000005
2.26,6.19,8.45
0.91,7.3,8.209999999999999
9.68,2.21,11.89
5.07,4.02,9.09
0.11,9.1,9.209999999999999
1.89,9.05,10.940000000000001
6.13,6.1,12.23
8.06,3.8,11.86
5.59,4.25,9.84
2.07,1.91,3.9799999999999995
5.18,6.14,11.32
3.86,9.26,13.12
4.79,6.09,10.879999999999999
6.8,5.09,11.89
6.87,3.16,10.030000000000001
5.32,9.74,15.06
7.71,6.75,14.46
4.87,9.98,14.850000000000001
5.77,3.93,9.7
2.74,7.34,10.08
4.26,9.09,13.35
9.3,4.38,13.68
5.67,8.24,13.91
7.07,3.01,10.08
3.45,5.61,9.06
4.67,4.43,9.1
0.27,4.99,5.26
0.14,3.81,3.95
1.53,1.78,3.31
1.5,0.35,1.85
1.99,6.66,8.65
6.95,1.33,8.280000000000001
8.59,7.23,15.82
7.66,8.86,16.52
8.45,2.02,10.469999999999999
6.02,2.79,8.809999999999999
5.94,1.28,7.220000000000001
5.62,3.0,8.620000000000001
3.62,5.32,8.940000000000001
2.15,4.34,6.49
8.06,1.01,9.07
3.7,4.49,8.190000000000001
3.68,5.18,8.86
8.73,8.21,16.94
5.28,1.41,6.69
5.77,0.52,6.289999999999999
9.77,1.21,10.98
4.54,7.95,12.49
1.14,9.25,10.39
1.64,4.89,6.529999999999999
9.36,5.78,15.14
1.0,8.88,9.88
2.91,5.57,8.48
7.21,2.74,9.95
6.97,3.63,10.6
8.43,4.78,13.21
2.15,7.76,9.91
1.42,4.69,6.11
1.95,8.74,10.69
9.31,2.96,12.27
0.11,7.85,7.96
1.43,4.67,6.1
2.76,4.67,7.43
4.49,5.99,10.48
5.16,5.71,10.870000000000001
6.56,9.7,16.259999999999998
1.17,9.97,11.14
4.68,4.28,8.96
7.92,1.97,9.89
6.9,1.64,8.540000000000001
9.51,9.04,18.549999999999997
2.73,6.3,9.03
1.36,7.04,8.4
4.46,4.24,8.7
6.17,1.57,7.74
7.01,8.43,15.44
2.3,6.02,8.32
1.99,1.27,3.26
4.32,2.81,7.130000000000001
9.64,0.72,10.360000000000001
0.32,0.28,0.6000000000000001
6.72,3.67,10.39
3.51,1.99,5.5
2.17,1.5,3.67
4.31,0.45,4.76
6.74,0.17,6.91
2.13,3.22,5.35
9.93,8.34,18.27
8.26,9.69,17.95
4.24,6.81,11.05
7.04,6.28,13.32
9.82,6.94,16.76
3.95,7.03,10.98
3.82,1.02,4.84
4.47,9.53,14.0
0.77,8.3,9.07
2.16,4.29,6.45
4.98,8.67,13.65
6.02,2.84,8.86
8.62,0.6,9.219999999999999
6.65,1.81,8.46
7.52,8.99,16.509999999999998
9.24,3.05,12.29
1.78,1.24,3.02
4.86,1.2,6.0600000000000005
6.27,7.96,14.23
9.05,8.69,17.740000000000002
5.54,1.71,7.25
2.27,6.6,8.87
2.44,3.66,6.1
0.47,8.48,8.950000000000001
4.95,0.25,5.2
4.95,5.44,10.39
1.68,8.45,10.129999999999999
0.94,1.51,2.45
2.94,6.87,9.81
2.74,4.43,7.17
4.86,5.95,10.81
6.74,2.23,8.97
1.29,1.58,2.87
6.89,5.68,12.57
1.32,1.44,2.76
2.39,1.42,3.81
0.75,4.37,5.12
5.86,1.74,7.6000000000000005
2.18,3.74,5.92
3.61,4.22,7.83
5.17,2.97,8.14
0.66,2.57,3.23
6.34,2.29,8.629999999999999
6.36,7.82,14.18
1.81,0.04,1.85
0.22,1.12,1.34
1.21,0.89,2.1
4.79,8.83,13.620000000000001
5.46,2.42,7.88
4.49,3.04,7.53
3.78,6.71,10.49
1.51,5.39,6.8999999999999995
2.87,8.33,11.2
8.29,9.31,17.6
8.23,7.92,16.15
6.21,8.14,14.350000000000001
0.16,2.2,2.3600000000000003
9.03,1.03,10.059999999999999
5.51,4.61,10.120000000000001
9.07,0.55,9.620000000000001
8.99,9.4,18.39
8.6,5.48,14.08
7.25,2.91,10.16
8.77,1.86,10.629999999999999
8.18,1.2,9.379999999999999
9.37,8.28,17.65
1.48,6.12,7.6
1.45,2.84,4.29
1.9,5.53,7.43
5.4,6.55,11.95
8.42,6.14,14.559999999999999
5.3,7.67,12.969999999999999
5.45,8.13,13.580000000000002
2.69,8.17,10.86
1.22,2.36,3.58
3.55,2.7,6.25
5.68,4.03,9.71
8.95,2.71,11.66
4.27,5.61,9.879999999999999
2.07,7.74,9.81
0.03,2.03,2.0599999999999996
1.21,5.69,6.9
6.28,2.15,8.43
0.14,1.94,2.08
6.99,0.15,7.140000000000001
6.24,8.97,15.21
5.5,2.34,7.84
8.62,0.41,9.03
5.91,8.98,14.89
7.71,8.57,16.28
2.57,1.11,3.6799999999999997
7.87,5.99,13.86
7.64,8.42,16.06
3.52,9.78,13.299999999999999
1.8,8.99,10.790000000000001
0.3,9.21,9.510000000000002
9.3,9.53,18.83
4.5,7.53,12.030000000000001
0.95,9.9,10.85
4.68,8.43,13.11
6.04,0.51,6.55
6.33,0.67,7.0
2.96,7.52,10.48
4.31,1.97,6.279999999999999
0.79,8.88,9.670000000000002
8.08,1.5,9.58
9.2,0.64,9.84
3.56,7.52,11.08
7.46,3.17,10.629999999999999
5.98,8.24,14.22
4.53,4.31,8.84
0.27,2.9,3.17
9.49,2.9,12.39
1.29,1.23,2.52
9.87,9.45,19.32
8.23,4.76,12.99
6.34,7.66,14.0
8.91,7.73,16.64
9.6,6.61,16.21
4.49,1.43,5.92
2.11,5.78,7.890000000000001
7.58,4.32,11.9
7.29,2.2,9.49
3.05,8.79,11.84
1.83,1.38,3.21
6.11,3.84,9.95
2.98,7.26,10.24
3.89,6.98,10.870000000000001
4.99,2.17,7.16
6.69,4.35,11.04
8.79,2.65,11.44
1.28,1.98,3.26
4.36,7.04,11.4
3.49,1.27,4.76
7.17,9.22,16.39
1.43,0.65,2.08
1.14,7.73,8.870000000000001
8.05,4.46,12.510000000000002
1.3,2.83,4.13
6.34,5.02,11.36
9.25,7.47,16.72
0.66,6.96,7.62
6.81,4.39,11.2
9.37,4.38,13.75
5.83,4.52,10.35
3.18,5.54,8.72
1.66,1.81,3.4699999999999998
0.75,6.42,7.17
3.34,1.96,5.3
6.95,9.45,16.4
7.43,1.08,8.51
2.4,9.03,11.43
7.84,3.98,11.82
1.79,9.31,11.100000000000001
4.52,2.41,6.93
3.65,9.02,12.67
7.41,9.28,16.689999999999998
3.6,9.96,13.56
3.49,5.17,8.66
9.37,0.47,9.84
8.6,1.29,9.89
8.86,3.06,11.92
4.33,7.42,11.75
3.54,4.53,8.07
3.12,6.37,9.49
6.14,3.26,9.399999999999999
6.95,3.51,10.46
8.43,0.09,8.52
0.14,5.96,6.1
9.26,5.07,14.33
5.05,7.09,12.14
0.3,0.88,1.18
4.13,0.62,4.75
5.98,8.86,14.84
0.78,2.34,3.12
5.57,7.56,13.129999999999999
6.18,6.71,12.89
4.44,7.95,12.39
7.32,8.38,15.700000000000001
0.3,0.5,0.8
0.21,3.53,3.7399999999999998
7.93,3.87,11.8
7.67,7.37,15.04
7.87,6.05,13.92
9.23,4.84,14.07
7.62,1.77,9.39
8.65,4.6,13.25
0.12,1.14,1.2599999999999998
8.53,6.87,15.399999999999999
5.89,1.77,7.66
0.71,8.18,8.89
6.61,1.21,7.82
5.28,0.29,5.57
1.59,5.3,6.89
2.96,2.23,5.1899999999999995
1.62,0.23,1.85
4.08,0.86,4.94
9.44,0.27,9.709999999999999
7.97,9.53,17.5
5.9,5.53,11.43
3.33,4.88,8.21
3.39,7.79,11.18
4.04,6.0,10.04
6.62,3.41,10.030000000000001
0.36,7.84,8.2
3.19,9.5,12.69
1.4,6.42,7.82
5.59,0.82,6.41
3.56,7.46,11.02
3.86,3.06,6.92
6.46,7.95,14.41
7.54,0.5,8.04
9.08,4.73,13.81
4.41,6.29,10.7
8.67,4.44,13.11
0.5,5.89,6.39
6.23,4.14,10.370000000000001
1.17,3.45,4.62
9.05,0.51,9.56
8.92,6.53,15.45
8.8,4.92,13.72
1.85,6.23,8.08
9.89,2.02,11.91
9.32,5.65,14.97
0.9,6.39,7.29
2.82,6.88,9.7
0.82,8.06,8.88
8.49,9.42,17.91
8.34,3.22,11.56
1.24,3.6,4.84
0.23,5.98,6.210000000000001
5.29,8.81,14.100000000000001
4.77,6.02,10.79
3.88,7.09,10.969999999999999
3.78,8.82,12.6
6.0,3.03,9.03
9.89,1.44,11.33
5.99,6.01,12.0
7.14,9.21,16.35
0.17,3.49,3.66
3.11,0.02,3.13
1.78,3.88,5.66
5.91,6.06,11.969999999999999
8.58,3.47,12.05
1.13,8.39,9.52
8.12,1.88,10.0
2.66,6.64,9.3
4.92,8.6,13.52
3.28,6.51,9.79
8.87,1.63,10.5
9.97,1.8,11.770000000000001
7.56,8.43,15.989999999999998
4.83,0.25,5.08
3.71,6.67,10.379999999999999
7.58,7.06,14.64
1.78,4.02,5.8
2.39,4.15,6.540000000000001
9.42,3.49,12.91
1.0,3.74,4.74
0.69,4.24,4.93
8.94,2.91,11.85
7.47,0.98,8.45
6.21,4.64,10.85
7.27,5.87,13.14
4.83,6.35,11.18
6.84,5.56,12.399999999999999
0.35,2.42,2.77
0.36,9.88,10.24
1.89,8.35,10.24
2.61,5.33,7.9399999999999995
0.88,2.78,3.6599999999999997
1.81,8.78,10.59
6.82,2.84,9.66
7.82,9.9,17.72
5.25,6.56,11.809999999999999
3.03,3.64,6.67
6.84,8.96,15.8
1.2,5.53,6.73
2.98,8.14,11.120000000000001
5.3,3.16,8.46
7.73,3.69,11.42
0.66,4.8,5.46
7.94,0.15,8.09
8.81,2.04,10.850000000000001
8.44,6.98,15.42
5.17,6.88,12.05
8.61,8.06,16.67
5.26,8.0,13.26
0.8,5.34,6.14
4.41,5.84,10.25
5.48,5.11,10.59
4.4,0.82,5.220000000000001
4.1,3.85,7.949999999999999
2.2,9.19,11.39
2.71,3.72,6.43
0.18,7.35,7.529999999999999
3.74,2.93,6.67
8.7,4.27,12.969999999999999
0.89,4.58,5.47
0.88,8.09,8.97
3.43,7.56,10.99
8.36,5.09,13.45
0.21,9.77,9.98
4.66,9.03,13.69
3.04,6.64,9.68
6.78,1.25,8.030000000000001
9.14,5.16,14.3
2.37,5.8,8.17
4.05,9.78,13.829999999999998
7.45,9.57,17.02
4.8,9.02,13.82
7.72,4.85,12.57
7.2,9.81,17.01
6.46,4.45,10.91
0.18,4.4,4.58
1.62,2.77,4.390000000000001
1.91,9.67,11.58
1.48,8.77,10.25
5.33,6.05,11.379999999999999
7.42,7.0,14.42
0.64,4.24,4.88
3.63,1.77,5.4
6.89,6.57,13.46
7.43,1.78,9.209999999999999
7.78,0.06,7.84
1.13,4.76,5.89
3.42,1.62,5.04
5.0,5.2,10.2
8.99,7.8,16.79
4.43,5.9,10.33
0.74,0.79,1.53
4.04,1.41,5.45
9.18,4.29,13.469999999999999
4.58,1.37,5.95
9.61,6.72,16.33
9.35,8.25,17.6
4.17,1.4,5.57
1.36,3.85,5.21
0.38,2.37,2.75
5.37,0.3,5.67
9.66,4.59,14.25
2.19,3.11,5.3
9.15,0.54,9.690000000000001
2.6,4.44,7.040000000000001
8.73,4.7,13.43
4.31,0.5,4.81
8.75,4.24,12.99
1.82,4.74,6.5600000000000005
6.48,9.83,16.310000000000002
7.52,1.9,9.42
6.51,9.11,15.62
3.26,7.12,10.379999999999999
8.15,6.65,14.8
8.4,7.54,15.940000000000001
6.33,4.89,11.219999999999999
2.55,7.33,9.879999999999999
1.19,4.68,5.869999999999999
0.54,5.24,5.78
4.17,9.63,13.8
0.96,5.2,6.16
8.36,5.85,14.209999999999999
1.22,0.23,1.45
0.16,2.01,2.17
3.47,1.82,5.29
1.77,1.0,2.77
7.04,3.61,10.65
8.76,6.42,15.18
6.37,4.72,11.09
2.91,0.07,2.98
1.16,5.07,6.23
6.85,6.21,13.059999999999999
1.62,6.21,7.83
7.62,4.76,12.379999999999999
5.29,7.26,12.55
6.5,0.76,7.26
8.04,5.9,13.94
3.19,9.51,12.7
7.02,6.29,13.309999999999999
2.05,7.55,9.6
7.81,6.96,14.77
2.86,4.48,7.34
4.43,0.17,4.6
6.51,7.44,13.95
8.35,1.25,9.6
9.56,9.24,18.8
3.37,3.77,7.140000000000001
1.99,8.27,10.26
8.57,5.49,14.06
7.35,8.55,15.9
4.39,9.58,13.969999999999999
8.69,6.72,15.41
8.45,3.17,11.62
9.08,1.24,10.32
9.86,2.26,12.12
9.27,1.3,10.57
6.54,0.53,7.07
3.13,9.82,12.95
9.85,7.22,17.07
3.18,3.54,6.720000000000001
9.43,4.1,13.53
6.87,2.65,9.52
7.87,6.08,13.95
4.53,4.92,9.45
7.44,7.99,15.43
8.51,0.32,8.83
7.91,8.18,16.09
1.77,9.03,10.799999999999999
8.77,4.74,13.51
1.73,8.74,10.47
8.7,1.98,10.68
0.71,6.93,7.64
9.65,6.62,16.27
0.02,6.5,6.52
1.88,9.74,11.620000000000001
9.07,8.67,17.740000000000002
2.7,7.42,10.120000000000001
9.4,7.31,16.71
6.4,6.46,12.86
1.2,8.87,10.069999999999999
8.12,7.21,15.329999999999998
5.45,6.42,11.870000000000001
4.62,0.7,5.32
1.06,0.01,1.07
5.96,6.14,12.1
8.63,8.6,17.23
3.22,7.81,11.03
4.03,7.72,11.75
5.3,6.64,11.94
7.63,8.0,15.629999999999999
0.2,4.06,4.26
7.87,9.87,17.74
4.89,2.2,7.09
1.71,2.95,4.66
4.48,9.04,13.52
7.35,3.52,10.87
9.34,0.39,9.73
3.53,0.72,4.25
3.58,2.16,5.74
5.6,8.05,13.65
6.11,9.95,16.06
6.87,0.53,7.4
7.41,1.62,9.030000000000001
1.38,4.92,6.3
7.19,0.27,7.460000000000001
1.68,8.08,9.76
6.43,8.67,15.1
3.05,4.43,7.4799999999999995
2.3,3.58,5.88
5.29,0.29,5.58
8.39,9.91,18.3
2.51,3.15,5.66
0.42,8.41,8.83
4.55,3.48,8.03
6.15,3.32,9.47
9.71,5.1,14.81
5.16,9.73,14.89
8.6,9.65,18.25
1.71,7.0,8.71
4.07,0.58,4.65
9.26,8.74,18.0
8.98,3.54,12.52
0.76,6.28,7.04
7.69,6.77,14.46
9.31,6.08,15.39
8.21,4.21,12.420000000000002
5.92,7.6,13.52
1.66,6.49,8.15
2.15,5.29,7.4399999999999995
4.24,2.92,7.16
5.3,5.74,11.04
3.03,5.1,8.129999999999999
4.51,2.34,6.85
1.04,1.03,2.0700000000000003
8.09,1.03,9.12
5.57,4.63,10.2
1.37,3.23,4.6
4.85,1.46,6.31
5.36,0.76,6.12
6.12,1.74,7.86
1.8,5.53,7.33
3.95,9.25,13.2
8.94,8.56,17.5
6.7,9.82,16.52
1.04,5.12,6.16
0.86,6.87,7.73
5.4,0.07,5.470000000000001
6.09,4.4,10.49
9.86,9.71,19.57
7.32,1.79,9.11
7.1,5.97,13.07
0.34,9.69,10.03
2.33,8.57,10.9
8.62,8.21,16.83
9.37,2.98,12.35
6.1,3.16,9.26
1.85,1.66,3.51
2.74,0.83,3.5700000000000003
4.57,0.92,5.49
8.89,7.26,16.15
6.87,3.28,10.15
6.5,6.64,13.14
9.92,9.87,19.79
6.54,6.73,13.27
9.1,1.62,10.719999999999999
4.4,7.96,12.36
9.05,6.55,15.600000000000001
6.44,9.22,15.66
6.24,5.86,12.100000000000001
7.83,6.46,14.29
2.52,7.77,10.29
3.6,9.92,13.52
6.08,6.71,12.79
5.49,3.62,9.11
5.95,0.03,5.98
2.05,9.2,11.25
2.78,4.28,7.0600000000000005
7.67,1.66,9.33
7.71,0.63,8.34
0.85,1.27,2.12
8.82,0.79,9.61
8.15,7.73,15.88
9.34,9.79,19.13
5.22,9.99,15.21
5.72,5.69,11.41
5.51,1.08,6.59
2.34,5.04,7.38
2.55,7.64,10.19
3.84,9.91,13.75
6.87,1.83,8.7
6.23,3.37,9.600000000000001
6.94,5.95,12.89
4.96,3.19,8.15
5.87,8.63,14.5
7.45,5.06,12.51
1.58,2.1,3.68
5.9,0.62,6.5200000000000005
2.07,2.55,4.619999999999999
7.19,5.41,12.600000000000001
5.48,5.78,11.260000000000002
5.45,2.32,7.77
3.95,3.7,7.65
8.25,7.51,15.76
4.86,5.57,10.43
9.31,9.44,18.75
1.77,8.36,10.129999999999999
4.84,7.96,12.8
8.36,7.18,15.54
6.35,0.34,6.6899999999999995
4.09,7.29,11.379999999999999
9.01,6.91,15.92
4.4,4.19,8.59
8.1,7.02,15.12
5.42,6.83,12.25
6.35,2.47,8.82
1.82,7.15,8.97
8.56,9.96,18.520000000000003
7.14,6.72,13.86
9.01,8.16,17.17
3.42,3.75,7.17
2.61,8.59,11.2
5.75,7.58,13.33
7.62,8.32,15.940000000000001
3.83,2.65,6.48
8.26,3.3,11.559999999999999
8.21,9.12,17.33
3.98,5.6,9.58
8.64,4.63,13.27
2.53,8.07,10.6
1.44,9.06,10.5
7.81,7.43,15.239999999999998
5.7,9.8,15.5
9.31,4.17,13.48
4.39,8.46,12.850000000000001
5.97,0.68,6.6499999999999995
3.08,1.89,4.97
8.08,0.25,8.33
5.39,7.37,12.76
9.9,0.31,10.21
0.59,6.43,7.02
4.62,5.12,9.74
5.51,8.98,14.49
2.08,3.78,5.859999999999999
4.67,7.89,12.559999999999999
8.46,7.01,15.47
3.6,2.22,5.82
6.45,3.51,9.96
4.84,3.48,8.32
5.87,8.85,14.719999999999999
2.57,7.14,9.709999999999999
4.23,0.28,4.510000000000001
5.22,1.35,6.57
3.93,1.16,5.09
1.21,7.77,8.98
6.37,6.81,13.18
2.64,2.78,5.42
9.14,4.89,14.030000000000001
7.26,0.65,7.91
0.86,4.79,5.65
0.27,6.68,6.949999999999999
5.5,4.91,10.41
6.73,2.09,8.82
0.37,9.2,9.569999999999999
6.87,2.07,8.94
1.3,1.46,2.76
1.39,0.15,1.5399999999999998
7.46,1.04,8.5
3.72,8.42,12.14
2.84,9.48,12.32
0.57,9.51,10.08
8.51,8.52,17.03
2.57,9.02,11.59
0.11,0.03,0.14
2.48,3.14,5.62
8.26,7.93,16.189999999999998
1.54,4.84,6.38
0.35,9.25,9.6
4.96,7.58,12.54
5.33,6.41,11.74
0.75,3.0,3.75
5.79,1.6,7.390000000000001
1.08,7.81,8.89
1.21,6.71,7.92
3.38,0.93,4.31
7.43,1.4,8.83
5.55,8.69,14.239999999999998
7.54,2.09,9.629999999999999
6.12,5.09,11.21
2.59,6.83,9.42
4.46,2.62,7.08
7.47,9.7,17.169999999999998
4.49,2.73,7.220000000000001
0.21,1.64,1.8499999999999999
6.44,9.08,15.52
0.93,4.38,5.31
6.21,7.4,13.61
5.83,9.23,15.06
8.25,2.09,10.34
7.92,7.23,15.15
6.8,5.57,12.370000000000001
8.63,6.81,15.440000000000001
1.21,6.63,7.84
5.55,9.17,14.719999999999999
7.84,5.75,13.59
5.37,3.73,9.1
1.83,4.81,6.64
3.1,0.59,3.69
4.14,4.46,8.6
2.86,0.89,3.75
2.66,6.14,8.8
5.87,9.21,15.080000000000002
1.41,4.61,6.0200000000000005
5.37,9.03,14.399999999999999
2.93,4.64,7.57
2.61,2.07,4.68
1.09,1.68,2.77
4.26,7.59,11.85
9.6,9.84,19.439999999999998
0.11,4.6,4.71
0.18,3.28,3.46
4.59,4.39,8.98
5.87,8.04,13.91
4.47,3.73,8.2
1.36,4.48,5.840000000000001
2.33,3.41,5.74
0.21,2.85,3.06
5.86,7.85,13.71
4.87,9.66,14.530000000000001
6.83,0.93,7.76
4.28,3.31,7.59
6.16,2.94,9.1
7.63,1.67,9.3
1.11,6.38,7.49
9.72,6.28,16.0
9.66,6.3,15.96
4.9,1.88,6.78
0.58,2.4,2.98
9.88,8.67,18.55
6.01,3.61,9.62
5.68,0.62,6.3
5.63,0.06,5.6899999999999995
0.17,9.46,9.63
7.82,5.73,13.55
8.42,5.49,13.91
7.66,2.97,10.63
8.04,8.61,16.65
3.32,1.9,5.22
7.72,0.72,8.44
7.39,3.99,11.379999999999999
5.35,6.03,11.379999999999999
2.5,9.88,12.38
2.4,7.44,9.84
8.3,3.72,12.020000000000001
8.21,7.36,15.57
7.61,7.19,14.8
7.36,3.84,11.2
9.5,6.05,15.55
4.05,0.21,4.26
1.03,0.03,1.06
5.72,4.52,10.239999999999998
5.06,8.2,13.259999999999998
6.41,3.7,10.11
2.69,4.01,6.699999999999999
6.18,3.45,9.629999999999999
1.97,7.47,9.44
9.78,0.53,10.309999999999999
0.65,2.08,2.73
3.21,0.34,3.55
3.26,4.17,7.43
1.28,9.56,10.84
3.15,0.19,3.34
7.97,7.12,15.09
3.92,8.23,12.15
9.32,3.15,12.47
7.38,5.06,12.44
9.89,9.93,19.82
3.6,3.41,7.01
1.38,3.55,4.93
7.01,9.72,16.73
4.56,9.09,13.649999999999999
5.89,2.31,8.2
3.78,5.6,9.379999999999999
4.71,9.06,13.77
1.03,9.15,10.18
0.87,6.72,7.59
0.22,7.26,7.4799999999999995
1.79,5.26,7.05
4.17,0.13,4.3
1.43,8.99,10.42
6.73,1.74,8.47
7.89,9.14,17.03
6.42,5.7,12.120000000000001
8.75,4.05,12.8
8.12,0.63,8.75
3.84,8.83,12.67
1.25,9.56,10.81
2.2,6.01,8.21
0.35,3.62,3.97
0.71,1.5,2.21
9.7,4.89,14.59
4.72,0.68,5.3999999999999995
2.56,3.16,5.720000000000001
4.46,6.77,11.23
6.27,3.09,9.36
0.41,3.46,3.87
6.64,7.92,14.559999999999999
2.72,4.19,6.91
6.07,3.28,9.35
3.74,7.42,11.16
9.02,6.87,15.89
6.93,7.32,14.25
5.04,3.85,8.89
9.48,3.6,13.08
6.28,5.79,12.07
0.42,8.64,9.06
1.82,2.3,4.12
1.24,1.34,2.58
9.03,5.41,14.44
5.7,0.22,5.92
3.81,1.94,5.75
3.59,1.89,5.4799999999999995
9.43,4.93,14.36
3.53,2.94,6.47
1.04,4.61,5.65
4.51,4.64,9.149999999999999
1.32,4.45,5.7700000000000005
8.37,7.26,15.629999999999999
1.17,3.65,4.82
8.79,6.23,15.02
8.42,5.84,14.26
0.42,5.98,6.4
4.17,9.9,14.07
5.39,8.36,13.75
9.01,2.72,11.73
7.45,3.42,10.870000000000001
3.47,0.28,3.75
8.06,6.34,14.4
4.34,0.83,5.17
6.24,9.17,15.41
5.9,0.38,6.28
9.31,8.48,17.79
5.32,4.31,9.629999999999999
2.17,1.5,3.67
1.83,3.25,5.08
9.41,1.66,11.07
1.19,3.28,4.47
1.85,1.91,3.76
0.73,3.04,3.77
